Year,state_code,parent_metro_region,sales_price,list_prices,home_sold,total_sales,off_market_in_two_weeks
2022,FL,"Ocala, FL",19776937.639,20741664.019,32820.405827,31485.558790000003,41.110764879
2022,FL,"Lakeland, FL",27826150.062999997,29019129.0,58287.909231,56768.560974,56.081430553000004
2022,FL,"Homosassa Springs, FL",17471473.302,16736418.0,5315.0861194000008,5059.4585620000007,32.041763688
2022,FL,"Okeechobee, FL",13398500.0,13140900.0,1210.2281630399998,1034.0,19.153742685999998
2022,FL,"Port St. Lucie, FL",32585703.1,35185739.857,42659.698689,38903.413706,29.188635198000004
2022,FL,"Punta Gorda, FL",32730248.86,35470286.035000004,23568.119064000002,23726.94311,51.29857706
2022,FL,"West Palm Beach, FL",41527511.547,45259823.82,115773.59836399999,107883.377339,25.097506644
2022,FL,"Arcadia, FL",15349583.444,16762393.184999999,905.6091113,1101.07320216,27.894375211
2022,FL,"Panama City, FL",35548493.004,39037804.633999996,24152.430771000003,20031.876091,29.534715295999995
2022,FL,"Clewiston, FL",12945425.0,13354893.0,1308.20421375,1060.43874875,15.843691608
2022,FL,"Miami, FL",45908817.720999993,50755741.221999995,131181.669092,110088.44773199997,28.034821589
2022,FL,"Cape Coral, FL",36284619.992,38482400.291,80557.65400699999,78151.111568,52.544732522000004
2022,FL,"Jacksonville, FL",33234562.379,34820083.555,117760.10233600003,106139.00505899999,37.057632803
2022,FL,"Naples, FL",54848481.893,62490330.124999993,41681.213856,37272.259849,47.248881545
2022,FL,"Orlando, FL",33861565.973999992,35140931.631,169733.21578,165817.83274,56.217211662000004
2022,GA,"Albany, GA",3758350.0,3580300.0,116.0,119.0,8.620238096
2022,GA,"St. Marys, GA",17922529.0,16693184.559,4828.1040469,4310.1933162,34.861309777
2022,GA,"Thomaston, GA",8567412.0285,8650196.0,1157.2179763099998,979.11984418,19.890961917000002
2022,GA,"Milledgeville, GA",13009660.4249,13524318.443300001,1285.49264014,1122.41416279,20.158576442
2022,GA,"Atlanta, GA",33704526.13,34277087.852000006,368847.51039999997,340967.91069000005,47.575309979000004
2022,GA,"Cornelia, GA",14909732.0,14480300.0,2123.6377418999996,1922.82637,21.604427546
2022,GA,"Gainesville, GA",30998512.925,31136254.557999995,11397.854589499999,10209.694332999998,38.842389572000009
2022,GA,"Calhoun, GA",14879311.343600001,13914078.2607,2689.8348421,2351.4570122,26.470469079999997
2022,GA,"Jesup, GA",5229800.0,5153650.0,284.0,244.0,8.185767015
2022,GA,"Statesboro, GA",15372200.0,15816343.774,3433.8667097999996,3129.7760746,36.610346977000006
2022,GA,"Waycross, GA",5133037.5,4455297.5,220.0,205.0,3.467055169
2022,GA,"Fitzgerald, GA",2226800.0,2147500.0,28.0,18.0,0.666666666
2022,GA,"Valdosta, GA",5142800.0,5612400.0,92.0,98.0,4.353479854
2022,GA,"Savannah, GA",30576330.156000003,31804516.904999997,32837.001482,30241.758748000004,33.603862582
2022,GA,"Summerville, GA",8503089.6402,8812298.0,884.0,728.69474513,9.930694724
2022,GA,"LaGrange, GA",11608013.5877,10934563.6202,4240.5405668,3969.7300474999997,28.911321332
2022,GA,"Hinesville, GA",14422899.0,13700175.265,4510.1445498,4196.9547434,18.109132481
2022,GA,"Americus, GA",3267612.5,3662974.0,66.0,51.0,3.4166666660000002
2022,GA,"Thomasville, GA",6012136.0,5012700.0,52.0,50.0,4.0
2022,GA,"Douglas, GA",1932800.0,2097300.0,16.0,8.0,4.0
2022,GA,"Tifton, GA",4414962.0,5256900.0,48.0,34.0,3.0
2022,HI,"Kapaa, HI",74881927.973999992,72111527.0,3076.2151249,1690.0,5.787151976
2022,HI,"Hilo, HI",52171873.633,60344057.977,11771.5192465,6772.1330235999994,7.739819805
2022,HI,"Kahului, HI",85073666.015,95668572.649,9646.7815529,7392.0,13.112925339
2022,IA,"Marshalltown, IA",4660150.0,4056850.0,796.0,771.0,3.247814809
2022,IA,"Carroll, IA",3507500.0,3480600.0,338.0,320.0,1.5018461939999999
2022,IA,"Fort Madison, IA",3382050.0,3605404.9425,1055.9335144,809.66428458,2.823103993
2022,IA,"Ottumwa, IA",2993300.0,2797150.0,636.0,543.0,1.9363780739999996
2022,IA,"Sioux City, IA",9095140.0,9698947.0,1170.0,1356.0,12.849981722999999
2022,IA,"Des Moines, IA",21897416.603,22537875.759999998,49751.908906,43472.739946999995,55.897675344999996
2022,IA,"Waterloo, IA",8772404.0,8756112.0,4260.0,4108.0,14.866839013
2022,IA,"Fairfield, IA",4030000.0,3982100.0,336.0,228.0,1.969879915
2022,IA,"Burlington, IA",3678975.0,3416030.0,1192.0,920.0,3.6376206490000005
2022,IA,"Iowa City, IA",11594271.5,11448650.0,5549.0,4321.0,7.174438748
2022,IA,"Mason City, IA",4329750.0,4004003.5,1286.0,1026.0,0.433165589
2022,IA,"Clinton, IA",7656915.5723,6882998.405100001,899.24074058999975,742.0,9.52968181
2022,ID,"Rexburg, ID",6610100.0,3198350.0,10.0,248.0,3.988187226
2022,ID,"Sandpoint, ID",40867693.285000004,45479714.853,3007.6516071000005,3162.4737453,26.539738719
2022,ID,"Burley, ID",13744290.0,13539920.335,1460.1053113,1255.4238353299997,10.631247750000002
2022,ID,"Lewiston, ID",23199194.999,18971679.295,2669.4306588999993,2348.1780787,32.121124212
2022,ID,"Moscow, ID",25260246.326,25088200.0,1289.06350193,1239.8358656599999,28.229939501
2022,ID,"Hailey, ID",83701653.717,93974621.743000016,504.62612740000003,707.0,13.773990031
2022,IL,"Elgin, IL",26471673.677,26441050.062999997,40788.544824,34557.922011,15.525388206999999
2022,IL,"Freeport, IL",6902120.0,6528191.2998000011,2012.7765499,1611.9008142,17.343787932999998
2022,IL,"Peoria, IL",14245863.431999996,14492482.754,23708.230231,22688.499991,33.647544665
2022,IL,"Charleston, IL",633000.0,723950.0,114.0,199.0,3.30789038
2022,IL,"Sterling, IL",7709537.0423000008,6953599.0,2617.0181823000003,2139.3331325999998,8.3610199980000015
2022,IL,"Decatur, IL",1913500.0,1635900.0,252.0,523.0,6.2264432929999991
2022,IL,"Pontiac, IL",6976590.0,6802100.0,1520.6956267,1188.7376962499998,8.168883923000001
2022,IL,"Springfield, IL",15056290.502,15628380.138999999,11427.1888013,11864.042431199998,55.150229008
2022,IL,"Taylorville, IL",5305366.2347000008,4958300.0,1106.6374830500001,991.5331301199999,15.665196994999999
2022,IL,"Centralia, IL",6467170.2591,6192766.6295,1304.63522636,1152.31603775,7.404077058
2022,IL,"Quincy, IL",8876533.289400002,9294526.63,3316.6409854999997,2473.1865984,5.431942213
2022,IL,"Chicago, IL",29751034.725999996,30021291.982,356345.95704999997,297288.60497,14.842244660999999
2022,IL,"Galesburg, IL",5353052.9097,5318935.6819,2200.2399549,1753.41801548,15.959439464999999
2022,IL,"Rochelle, IL",6074405.0,5418213.0,1126.0,978.0,13.999967987
2022,IL,"Effingham, IL",371500.0,499700.0,12.0,24.0,0.5
2022,IN,"Scottsburg, IN",7786560.0,8135221.2087999992,976.0,956.0,26.526290906
2022,IN,"South Bend, IN",15075996.9425,14909392.740899999,15665.931778,15653.012213,24.585014798
2022,IN,"Madison, IN",7687561.2902000006,7508250.0,1106.7872003,1102.6115762799998,12.433900837000001
2022,IN,"Lafayette, IN",9698203.0,9407142.0,4940.0,4874.0,15.171792681
2022,IN,"Evansville, IN",8550809.0,7347700.0,9128.0,7861.0,17.522193683999998
2022,IN,"Fort Wayne, IN",10689731.5,12519645.0,11906.0,11937.0,19.395879378999997
2022,IN,"Indianapolis, IN",21852574.562999997,21545641.546,132666.73565,129909.20348600001,52.908995561000005
2022,IN,"North Vernon, IN",7655800.0,8411850.957799999,834.81516332,803.70939642000008,27.407846316
2022,IN,"Gary, IN",22383386.823000003,22803021.428,27208.498528,34089.375471000007,40.601528908999995
2022,IN,"Connersville, IN",4846900.0,6400078.0,146.19685929,98.0,7.133333334
2022,IN,"Richmond, IN",3522590.0,3031301.0,174.0,149.0,10.688095238999999
2022,IN,"Peru, IN",3309625.0,3263050.0,596.0,485.0,4.2108780879999994
2022,IN,"Muncie, IN",5755533.0,5901299.5,2536.0,2516.0,16.674444002999998
2022,IN,"Vincennes, IN",4199550.0,3443000.0,678.0,593.0,6.65067551
2022,IN,"Bluffton, IN",5073550.0,4649450.0,618.0,617.0,8.674596955
2022,IN,"Decatur, IN",5194267.0,4506181.5,510.0,521.0,7.765610057
2022,IN,"Warsaw, IN",11236470.0,11071963.0,1872.0,1732.0,7.666326184
2022,IN,"Kokomo, IN",6329000.5,6190446.0,2546.0,2429.0,10.758695126
2022,IN,"Columbus, IN",14540009.493099999,14008248.5,5003.6026834,4786.222920199999,40.206422536999995
2022,IN,"Frankfort, IN",4381570.0,3930000.0,708.0,667.0,7.201645163
2022,IN,"Plymouth, IN",9216910.0,8982600.0,814.0,733.0,7.8439134390000014
2022,IN,"Auburn, IN",5913363.0,4642195.0,1050.0,1022.0,10.076154093000001
2022,IN,"Michigan City, IN",17926407.262,17278695.765199997,4916.8328634,4392.5695246,18.936286510000002
2022,IN,"Greensburg, IN",8863863.571,8753126.5306,1199.8784898000001,1055.29807092,27.750289453
2022,IN,"Crawfordsville, IN",9434377.2816,9468763.6065,2162.1463021,2093.4056689,34.724571183
2022,KS,"Parsons, KS",1706400.0,1787650.0,412.0,316.0,3.01610024
2022,KS,"Coffeyville, KS",2250500.0,2082840.0,918.0,689.0,3.9837288610000003
2022,KS,"Hutchinson, KS",6948946.8343,5409366.8314000005,3070.5398717000003,2818.0432772999998,14.125798832
2022,KS,"Emporia, KS",5188950.0,3845800.0,736.0,707.0,4.176132454
2022,KS,"Dodge City, KS",8209000.0,419000.0,12.0,3.0,2.0
2022,KS,"Liberal, KS",959600.0,,8.0,4.0,0.0
2022,KY,"Danville, KY",13003676.2179,12454380.1611,2165.8828909999997,1971.9231989,15.627743673
2022,KY,"Paducah, KY",14616302.5,14758149.9999,4478.8829516000005,3780.2363047,9.642247054
2022,KY,"Central City, KY",2894297.0,3133300.0,294.0,226.0,2.8174603160000005
2022,KY,"Elizabethtown, KY",5056400.0,4851584.5,478.0,601.0,5.906105724
2022,KY,"Madisonville, KY",4316250.0,4158476.0,870.0,340.0,6.05171586
2022,KY,"Murray, KY",6919023.0,6570000.0,890.0,738.0,3.4226161890000006
2022,KY,"Owensboro, KY",8764755.5,9868691.7710000016,4290.5598615,4131.0,10.334186627000001
2022,LA,"Houma, LA",798600.0,419500.0,14.0,16.0,0.571428572
2022,LA,"Jennings, LA",3894700.0,3635150.0,416.0,348.0,7.904436582
2022,LA,"DeRidder, LA",4626000.0,4540350.0,1908.0,419.0,9.719521926
2022,LA,"New Orleans, LA",27793376.003,29983760.313,54796.553858,50170.491743000006,47.045801886999996
2022,LA,"Opelousas, LA",7927400.0,8337043.7571999989,1562.7277693,978.63990965999983,18.142205271999998
2022,LA,"Fort Polk South, LA",5848550.0,4378900.0,1620.0,484.0,12.648366766
2022,LA,"Shreveport, LA",8104677.0,8491789.0,9290.0,8330.0,23.497334940000002
2022,LA,"Minden, LA",3401500.0,3412750.0,476.0,368.0,8.125608810000001
2022,LA,"Ruston, LA",4190000.0,4250000.0,214.0,285.0,9.7749019610000012
2022,LA,"Hammond, LA",14055540.0,14606326.346600004,5276.6270422000007,4856.2371764,32.654228211
2022,MA,"Springfield, MA",26412808.275,26278982.158,26287.739483000005,25705.036389999997,29.172359789
2022,MA,"Boston, MA",62746961.566999994,63879533.837,169192.20488000003,173922.37628000003,37.320907516000005
2022,MD,"Baltimore, MD",31631740.867999997,31204346.799,154525.93102999998,146009.591307,50.081575274999985
2022,MD,"California, MD",28356178.723,28011529.090000004,6543.9191233,6021.745997,33.009895109
2022,MD,"Cambridge, MD",17807314.0,16124788.711,1621.6128595,1860.0,25.530035542999997
2022,MD,"Hagerstown, MD",21620271.235000003,22335633.051,19262.638224,18054.613670000002,37.237079461
2022,MD,"Cumberland, MD",7966441.5736000007,8494550.1947,3887.4965301,3282.0364207000002,19.413576117999998
2022,ME,"Augusta, ME",18438126.270000003,20006835.718000002,6213.4786206,5181.0318376,33.3671516
2022,ME,"Bangor, ME",16708712.018,16499796.666,6519.1677715999995,5354.2422964,39.700000661000004
2022,ME,"Lewiston, ME",18186550.507,17675531.77,4924.6177031,4200.3495461999992,42.769905736000005
2022,MI,"Cadillac, MI",5456014.0,4454399.5,184.0,177.0,6.306804067
2022,MI,"Grand Rapids, MI",22953274.051000003,22244182.692,51383.825015999995,50348.173082999994,52.788403636
2022,MI,"Saginaw, MI",10791238.8236,11420259.3438,8180.5332750999987,7928.512631999999,47.32357703000001
2022,MI,"Hillsdale, MI",10729752.454400001,9611332.8614,1949.6799570000005,1654.6685853000001,11.685131066
2022,MI,"Warren, MI",20374256.676,19605117.569000002,143341.91686,138582.23046,43.063562080000004
2022,MI,"Adrian, MI",15078531.712,15126733.178000001,5123.1519675,4527.2223045,16.156980165999997
2022,MI,"Coldwater, MI",9219073.8511,9407786.3821999989,1652.7618286,1288.13591485,16.017858936
2022,MI,"Niles, MI",20101694.945,17909361.337,8469.7455839,7723.4882599,13.137927274999997
2022,MI,"Big Rapids, MI",11728900.8663,10471213.441399999,2231.1525349999997,1934.1519759000003,21.647876068
2022,MI,"Detroit, MI",15397764.068999998,14916472.415,75647.047298,74668.968832,44.862844708
2022,MI,"Kalamazoo, MI",17628268.854,18274658.818,12904.301441500002,12507.149870500001,50.952641871
2022,MN,"Grand Rapids, MN",13351825.0,11733163.914900003,2510.1767034,2216.8445891,21.850145413000003
2022,MN,"Faribault, MN",23631366.517000005,22459430.981000002,2926.4084552,2547.0923852,40.580942037000007
2022,MN,"Alexandria, MN",18049900.0,17741243.353000004,1985.9760258,1813.7934506999998,32.440399135999996
2022,MN,"Brainerd, MN",25137432.398000002,26979533.006000005,7260.700645500001,6927.6013477000006,41.620557471
2022,MN,"Owatonna, MN",14811335.958000002,13608650.0,1747.73120422,1624.1815899,30.300116536000004
2022,MN,"Austin, MN",9667358.3181,8971648.0,1855.2080234000002,1703.4065264899996,26.366254026
2022,MN,"Fairmont, MN",7344120.9965,6492350.0,866.76107659000013,757.62078408999992,22.636600081999998
2022,MN,"St. Cloud, MN",18650426.056,18865374.318,8865.7066076,8128.643793199999,41.72283101
2022,MN,"Bemidji, MN",15169447.647799997,14285976.851999998,1932.1874263,1762.26337786,27.390248886
2022,MO,"Warrensburg, MO",13446708.331,13558177.968799997,2964.6982701,2861.9079453,26.60689725
2022,MO,"West Plains, MO",5505600.0,5924400.0,710.0,646.0,6.379505494
2022,MO,"Farmington, MO",9950323.308699999,9118059.6580999978,2890.6866981000003,2293.1379342,12.455290631
2022,MO,"Maryville, MO",8943727.1613,9780436.0,640.71687256000007,552.16225898,5.316541493
2022,MO,"Moberly, MO",3789850.0,3412650.0,342.0,356.0,12.372784524
2022,MO,"Poplar Bluff, MO",7523000.0,7275500.0,2287.1861194,1706.1025158,8.4031915209999983
2022,MO,"Branson, MO",12461400.0,11588120.0,2400.0,2326.0,14.785216703
2022,MO,"Lebanon, MO",9787938.615199998,4722950.0,2008.0,831.0,6.328343925
2022,MS,"Jackson, MS",20174634.242,20322194.315,20569.193500999998,20700.393013,46.667495489000004
2022,MS,"Hattiesburg, MS",5067660.0,5140500.0,160.0,177.0,10.869380623
2022,MS,"McComb, MS",3509800.0,1404644.0,26.0,11.0,3.6666666670000003
2022,MS,"Vicksburg, MS",2057700.0,3391320.0,50.0,64.0,4.638095238
2022,MS,"Indianola, MS",233610.0,500000.0,10.0,4.0,0.0
2022,MS,"Tupelo, MS",3060000.0,2891810.0,18.0,10.0,4.0
2022,MS,"Clarksdale, MS",1324305.0,1448700.0,20.0,18.0,2.0
2022,MS,"Greenwood, MS",333800.0,270000.0,2.0,4.0,0.0
2022,MT,"Missoula, MT",24882737.5,26396294.0,2472.0,2380.0,4.646370468
2022,NC,"Marion, NC",15693225.046999998,14240050.8846,1363.2613691899999,1408.92540322,9.278437739
2022,NC,"Hickory, NC",17399935.0,18908009.5,16195.735036999999,13934.399903700001,24.532197942
2022,NC,"Wilmington, NC",37130382.300000004,40932484.963999994,23541.054857999996,23465.04793,50.698725055999994
2022,NC,"Rockingham, NC",3388500.0,3414250.0,574.0,590.0,11.842400894
2022,NC,"Durham, NC",37941266.914,37387411.680999994,33995.33753,31109.426547999996,39.081136064000006
2022,NC,"Elizabeth City, NC",10531700.0,14005853.944999998,1774.0,3362.6804149,17.155401572000002
2022,NC,"New Bern, NC",15463290.232,14996831.5,5645.1369567,6524.0,25.344860456000003
2022,NC,"Winston-Salem, NC",20960496.066,20878995.702,39219.392508000004,33436.722691,21.772712590999998
2022,NC,"Mount Airy, NC",10045700.533300001,10187131.3199,2575.0187772,2179.4111854000002,8.647923402
2022,NC,"Boone, NC",14488725.0,14933308.0,222.0,148.0,5.9523809530000005
2022,NC,"Forest City, NC",16357494.809,16258023.22,2720.6507423,2941.5337792,10.851593314999999
2022,NC,"Cullowhee, NC",11609300.0,13334600.0,670.0,452.0,5.7827177900000013
2022,NC,"North Wilkesboro, NC",10224000.0,7572910.1000000006,1586.8858437600002,1612.43676775,19.300225515999998
2022,NC,"Lumberton, NC",10354199.0,9809249.842,1999.0,1785.0,9.542287632999999
2022,NC,"Roanoke Rapids, NC",3672350.0,3033247.5,214.0,242.0,7.5774127820000006
2022,NC,"Goldsboro, NC",13017000.0,10328171.648400001,5741.1345006,5436.9788165,12.660181491000001
2022,NC,"Greensboro, NC",22359147.341000006,23039683.728000004,39884.304776,35161.243733999996,45.192369723000006
2022,NC,"Wilson, NC",13238916.054999998,13105262.302199999,3351.0,3376.0282989,34.174571233
2022,NC,"Sanford, NC",15551355.0,14412198.165,2943.6308779,2818.1231167999995,25.490347234999998
2022,NC,"Pinehurst, NC",24514693.596,24570151.0,7004.6475659,7130.2050967,37.128733817000004
2022,NC,"Charlotte, NC",34454581.415,34444171.173,174612.03464,,35.51061013
2022,NC,"Albemarle, NC",14611446.391600002,13920521.711,3834.2367612000003,3153.9678507,13.407553277999998
2022,NC,"Rocky Mount, NC",12582605.0,12581233.339999998,5532.1022023,5103.1072688999993,28.673382559
2022,NC,"Shelby, NC",8702477.0,7342400.0,2050.0,1690.0,6.3417996290000005
2022,ND,"Wahpeton, ND",2361700.0,1697400.0,32.0,20.0,0.8
2022,NE,"Beatrice, NE",10103215.607,8569623.2612000015,1056.4776144000002,972.87232323999979,18.707996882
2022,NE,"Fremont, NE",12493402.7132,12094626.860699998,1648.8798353999998,1593.8786304000002,29.667602596000002
2022,NH,"Concord, NH",34161845.245,33713134.177999996,7600.2712386000012,6874.4938900000006,51.509874618999994
2022,NH,"Rockingham County, NH",44815520.836,45204551.209,23187.905015000004,20883.857287,45.086367588
2022,NH,"Berlin, NH",21181102.099000003,18534465.1642,1958.2157797999996,1524.25089267,14.034944308
2022,NH,"Laconia, NH",38645234.157,40355110.908999994,4678.2589287,4218.2777931,37.537288962999995
2022,NJ,"Newark, NJ",42093194.979,42575848.453999996,88768.585806,79165.08652,28.484161474
2022,NJ,"Ocean City, NJ",63008076.72,69691027.649999991,12265.8660464,9399.6034310999985,28.415228385
2022,NJ,"Atlantic City, NJ",25464948.042999998,27115759.601000004,16522.646011,12931.693436000001,12.763651625
2022,NJ,"New Brunswick, NJ",41302551.77799999,42470455.633999996,125927.72986199998,106897.22467899999,30.289426689
2022,NJ,"Trenton, NJ",28914887.167,26833239.562000003,15980.615687000001,13816.7710684,32.887143849
2022,NJ,"Vineland, NJ",13724388.648,13397193.918000001,6243.6406252,5529.2474357,29.029882967
2022,NM,"Taos, NM",19355292.5,18117550.0,856.0,333.0,7.533421702
2022,NM,"Las Cruces, NM",19826634.5,20475072.0,8698.1440331999984,7775.2791732999995,13.632164211000001
2022,NM,"Ruidoso, NM",17142300.0,16851600.0,1416.0,870.0,3.9325017750000004
2022,NM,"Grants, NM",3368800.0,3248998.5,144.0,87.0,2.966666667
2022,NM,"Espa??ola, NM",8204250.0,8008800.0,202.0,127.0,5.3492063489999992
2022,NM,"Las Vegas, NM",6586300.0,5578600.0,180.0,126.0,4.193650794
2022,NM,"Los Alamos, NM",36078004.524000004,35917998.458,1244.14227487,1104.0005494600002,46.037951953000004
2022,NM,"Farmington, NM",352600.0,744000.0,2.0,10.0,1.2
2022,NM,"Portales, NM",4626350.0,4352200.0,144.0,120.0,2.638492063
2022,NM,"Roswell, NM",2027200.0,3545300.0,20.0,17.0,2.0
2022,NV,"Fernley, NV",20523240.569000002,19312384.0,3763.4533794,3190.6731581999998,13.434002513999998
2022,NV,"Gardnerville Ranchos, NV",48232183.0,47846400.77799999,3341.8959416000002,2696.7140002999995,18.416213221
2022,NV,"Carson City, NV",31059591.0,30073008.709,2835.6478128000003,2513.7312509000003,18.54572661
2022,NV,"Pahrump, NV",21653378.0,21932179.245999996,2642.6007074,2213.0,15.427921855999998
2022,NV,"Las Vegas, NV",37790898.662,38541159.964,137602.872515,133305.369878,36.584396944999995
2022,NY,"Syracuse, NY",16493002.014999999,15505341.943,25635.149375,23889.469696999997,46.282461637
2022,NY,"Buffalo, NY",21351184.718,20636332.832,42307.427862,41111.899492,66.647691393
2022,NY,"New York, NY",71544321.417,74927118.956000015,273791.00525,209318.16317,22.855606274
2022,NY,"Gloversville, NY",9003362.9368,8273468.1976999994,2164.0249105,1775.4368207000002,28.169735754
2022,NY,"Elmira, NY",4180337.5,3933849.0,1818.0,524.0,5.270489981
2022,NY,"Batavia, NY",9424760.2058,8572631.7605999988,2062.1360439,1975.0936443,31.222180741999995
2022,NY,"Plattsburgh, NY",6398065.0,6427199.5,1002.0,622.0,2.099359727
2022,NY,"Corning, NY",10645893.0022,7598337.0441000005,3401.4737196999995,1706.5579450000002,19.457350385000005
2022,NY,"Jamestown, NY",10864878.4997,9999687.1782,4979.9810107999992,4374.4124449,37.975604912
2022,NY,"Kingston, NY",26898828.384999998,28528237.0,7496.9919897999989,5790.3998463,19.970913842
2022,NY,"Albany, NY",21506264.739,21639178.187,36390.358384,34564.788922,48.545499213
2022,NY,"Hudson, NY",15971550.5,17319876.5,928.0,555.0,1.781719613
2022,NY,"Olean, NY",11568759.4823,11567235.2997,2726.6754328999996,2197.475836,33.666681442
2022,OH,"Ashtabula, OH",7853471.0,9111690.5225,3882.2885843999993,3379.8564085,23.958190659
