Year,state_code,parent_metro_region,sales_price,list_prices,home_sold,total_sales,off_market_in_two_weeks
2019,CA,"San Rafael, CA",95959143.52,97248862.43,11501.29114,10205.64694,20.97289162
2019,CA,"Napa, CA",58998389.46,66176218.86,5200.676016,4089.240777,12.84839733
2019,CA,"Red Bluff, CA",15724400,16047728,2637.335922,1646.963725,2.341195824
2019,CA,"Los Angeles, CA",65179027.21,68288403.33,270846.794,235364.288,24.46775866
2019,CA,"Vallejo, CA",34115423.75,35383804.61,20894.01542,19431.77645,24.70319868
2019,CA,"Santa Cruz, CA",83075000,86536153.71,8847.173564,7221.918508,14.1006924
2019,CA,"Chico, CA",27715743.4,27279540.81,12183.82361,10890.65475,36.4931729
2019,CA,"Fresno, CA",20521628.68,21224521.67,36339.32372,32728.43749,36.90014837
2019,CA,"Merced, CA",21918987,22949018.54,10234.8271,8728.570399,34.7055439
2019,CA,"Ukiah, CA",26715400,49900140,866.7942079,28.02772371,2
2019,CO,"Denver, CO",42509600.88,43587139.07,224699.5819,214203.4602,54.1846855
2019,CO,"Fort Morgan, CO",15734076,15172437,1708.811099,949.9902476,15.41551422
2019,CO,"Edwards, CO",77764057.06,84074304.34,6201.302044,2771.74993,10.51440423
2019,CO,"Craig, CO",8744936.678,9196600,934.5242344,582.6209762,1.673610035
2019,CO,"Breckenridge, CO",76193367.12,78495278,4540.178024,3596.739074,20.78869014
2019,CO,"Fort Collins, CO",39351924.29,40574833.59,27404.48015,22109.10737,26.68419038
2019,CT,"Bridgeport, CT",47322226.61,50239415.04,48413.11226,32855.40323,13.47298694
2019,CT,"Torrington, CT",15065735.95,17045900.82,11478.3565,6884.381248,10.67912358
2019,DC,"Washington, DC",46491958.94,48352494.36,292580.3354,261570.2106,46.61207061
2019,DE,"Dover, DE",17819795.49,18249924.84,9692.369141,7714.66101,36.70597261
2019,FL,"North Port, FL",27234793.78,29672210.94,91703.74531,67592.32826,42.98619015
2019,FL,"Ocala, FL",10604820.99,11731634.23,8953.033079,5200.077522,2.517568772
2019,FL,"Lakeland, FL",17833833.28,18877449.5,52889.86044,44733.01422,49.6570857
2019,FL,"Homosassa Springs, FL",9123151.303,9469167,965.789948,485.0366453,2.296969696
2019,FL,"Okeechobee, FL",8421550,9611450,1065.999123,825,15.29089048
2019,FL,"Port St. Lucie, FL",22375565.39,24204306.51,44446.21548,29575.62527,18.57851788
2019,FL,"Punta Gorda, FL",22884009.34,25744468.06,24458.36594,17633.21492,44.15692948
2019,FL,"West Palm Beach, FL",28278414.57,30873521.31,133545.2529,91414.41219,21.21106303
2019,FL,"Arcadia, FL",10961256.93,12132576.94,906.84183,890.9418497,29.75729352
2019,FL,"Panama City, FL",23789680.58,25483307.39,22805.73183,11949.39803,10.96627645
2019,FL,"Clewiston, FL",8329800,8689648,964.9982134,664.9919098,14.44227141
2019,FL,"Miami, FL",32350807.27,37306216.16,122503.7467,90022.57844,29.55461775
2019,FL,"Cape Coral, FL",23681423.14,25482312.17,85501.0323,58673.56187,34.97789704
2019,FL,"Jacksonville, FL",23856570.01,24882066.37,128003.875,98293.01325,31.83502089
2019,FL,"Naples, FL",35116998.89,37910421.25,45629.34729,25799.9186,29.83666811
2019,FL,"Orlando, FL",24460048.83,25768199.7,188016.0431,163170.5376,50.90346691
2019,GA,"St. Marys, GA",14100360.19,14394163.94,4428.990721,2567.55141,2.205301426
2019,GA,"Thomaston, GA",5491802.004,5915796,929.2860688,700.0021252,21.39810256
2019,GA,"Milledgeville, GA",11439118.06,14232681.61,1399.494491,723.6968765,1.42286347
2019,GA,"Atlanta, GA",24836588.1,26402307.87,437675.2836,365098.2937,45.15634868
2019,GA,"Cornelia, GA",9906890,10258800,2292.594787,1439.184192,2.626773576
2019,GA,"Gainesville, GA",20954710.35,23611095.37,12802.71177,9778.999003,36.18964974
2019,GA,"Calhoun, GA",10384948.56,10502651.48,2612.280787,1981.028529,23.62718457
2019,GA,"Statesboro, GA",12189375.43,13113294.53,3857.972587,2033.739875,11.20450914
2019,GA,"Savannah, GA",23314631.23,25308797.49,31058.17233,18828.64624,9.933941378
2019,GA,"Summerville, GA",5537598.977,5874800,622,288.9879802,3.081746032
2019,GA,"LaGrange, GA",9441094.516,14619720.86,3835.218557,2887.801625,24.77490781
2019,GA,"Hinesville, GA",9712984,9815713.721,3426.819581,1800.652106,5.15349149
2019,GA,"Albany, GA",4146361,4686648,180.8092286,105.0893883,1
2019,GA,"Jesup, GA",7522337,8852130,262.6622672,122.4879975,1.5
2019,GA,"Thomasville, GA",3388300,2064200,24,10,0
2019,GA,"Waycross, GA",5744135.5,5193098.5,224.1921114,210.4427031,0
2019,GA,"Fitzgerald, GA",1083000,216900,18,10,0
2019,GA,"Valdosta, GA",5637838,5956220,84,58,0
2019,GA,"Americus, GA",1229200,1310100,34,24,0
2019,GA,"Tifton, GA",2703800,1796200,18,20.10574504,2
2019,GA,"Douglas, GA",113000,38000,4,4,0
2019,HI,"Kapaa, HI",63199903.44,69649644.07,3522.622507,1517,8.584061774
2019,HI,"Hilo, HI",48363841.98,50624174.22,12361.48338,5494.765615,6.682961355
2019,HI,"Kahului, HI",72537026.07,67767234.49,11037.22222,6708,14.50820026
2019,IA,"Marshalltown, IA",5440750,3505700,950,668,0.178654486
2019,IA,"Carroll, IA",3287750,3288650,410,200,0.222222222
2019,IA,"Fort Madison, IA",4659150,4863472.524,1778.105571,785.3329764,0.949145298
2019,IA,"Ottumwa, IA",2446650,2266200,680,400,3.482084942
2019,IA,"Sioux City, IA",10235333.61,5477300,1647,900,1.73036433
2019,IA,"Des Moines, IA",16754980.28,17302665.07,49201.47073,39759.33658,40.48150627
2019,IA,"Waterloo, IA",9008334.986,5507100,6968.810318,5210.003947,1.693207409
2019,IA,"Fairfield, IA",3243000,3315850,300,158,3.022727273
2019,IA,"Burlington, IA",5736780.796,5867629,2589,534,2.120925288
2019,IA,"Iowa City, IA",13336745,19740677.82,6342.030282,6974.587268,7.009750783
2019,IA,"Mason City, IA",3385000,3348077,1212,1264.21057,0.662353663
2019,IA,"Clinton, IA",6737467.471,4680410.788,623.4050328,41,0
2019,ID,"Sandpoint, ID",25470952.13,28278699.47,3594.325766,3083.953474,28.24870258
2019,ID,"Burley, ID",11130418,9890466.568,1110.418917,545.5098042,1.548120301
2019,ID,"Lewiston, ID",18356144.84,15153200.51,3135.102589,1910.726499,2.276006758
2019,ID,"Moscow, ID",21667507.02,19929400,1746.719409,1113.915791,3.338953933
2019,ID,"Hailey, ID",95302307.89,120233021.1,529.9944847,114,0
2019,ID,"Rexburg, ID",1362000,,4,4,0
2019,IL,"Elgin, IL",21497577.51,22609498.15,45186.43954,38767.44803,44.74168204
2019,IL,"Freeport, IL",5930776,7025653.095,2028.680103,1380.331618,13.05031166
2019,IL,"Peoria, IL",13333573.83,14272044.73,20986.37604,8450.127348,7.102504596
2019,IL,"Sterling, IL",6323249.798,6158700,659.6324914,202.5389115,1.365079365
2019,IL,"Pontiac, IL",7072471,6292975,1252.918367,728.0061849,12.07787824
2019,IL,"Springfield, IL",14127744.47,14579481.77,12602.00818,6834.329748,5.013832866
2019,IL,"Taylorville, IL",4969324.337,4257300,1005.032081,454.6867054,5.424925538
2019,IL,"Centralia, IL",4022669.566,4180764.164,1134.778437,379.9804791,1.309523809
2019,IL,"Quincy, IL",6788634.344,7192407.038,3410.494022,1625.447146,0.87707718
2019,IL,"Chicago, IL",25785548.74,27500428.04,368732.2117,324086.22,40.27392283
2019,IL,"Galesburg, IL",5701579.678,4639053.934,2111.002525,986.3002845,2.264662002
2019,IL,"Rochelle, IL",4885417,8330300,876,1566.722556,10.75377634
2019,IN,"Scottsburg, IN",6247800,6397699.584,840,532,4.54212454
2019,IN,"South Bend, IN",13917146.52,13212530.06,17287.87652,12329.4884,9.135791508
2019,IN,"Madison, IN",6857225.591,7489750,592.686019,405.6047344,6.02875817
2019,IN,"Lafayette, IN",8275570,7735000,5880,4380,3.987773992
2019,IN,"Evansville, IN",6878477,6979643,8398,5663,1.633714574
2019,IN,"Fort Wayne, IN",14121864.81,12063173.32,25363.20507,21753.06294,4.318271234
2019,IN,"Indianapolis, IN",13999564.24,14589772.31,142259.4402,127776.0236,47.52835401
2019,IN,"North Vernon, IN",6145264,6323891.944,884.493995,769.0013973,23.51210751
2019,IN,"Gary, IN",18178994.36,18634809.78,28666.43883,26400.74195,3.601035356
2019,IN,"Richmond, IN",4769377.677,4609060,301,215,11.24415585
2019,IN,"Peru, IN",2435117.5,2295960,600,354,3.116590863
2019,IN,"Muncie, IN",7336135.062,7223979,5554.288513,3838.409011,2.004983682
2019,IN,"Vincennes, IN",3829542,3331500,574,298,1.229784107
2019,IN,"Bluffton, IN",8488876.294,3980495.5,1353.125278,1009,4.222529966
2019,IN,"Decatur, IN",3669032.5,2852985,602,384,1.99058483
2019,IN,"Warsaw, IN",10815909,13724559,2365.849093,1512,0.544873443
2019,IN,"Kokomo, IN",8201274,7701712.318,5711,4173,3.710597186
2019,IN,"Columbus, IN",13859838.56,13533499,4646.097738,3581.341561,4.093105312
2019,IN,"Frankfort, IN",3511933,3312800,612,441,2.415415451
2019,IN,"Plymouth, IN",10740677.15,10355200,1816.404928,1330,1.282859571
2019,IN,"Auburn, IN",4681536.5,4213238,1150,814,0.786982597
2019,IN,"Michigan City, IN",19728169.52,22148269.8,5149.406193,3427.297209,3.572248529
2019,IN,"Greensburg, IN",7565851.111,7646320.325,1313.207936,1101.335622,22.50315754
2019,IN,"Crawfordsville, IN",9879545.343,9970752.78,2335.970544,1990.933038,34.79860703
2019,IN,"Connersville, IN",3738800,5615600,82.72382184,78,10
2019,KS,"Parsons, KS",1486205.89,3521400,290,107.9677489,1.666666666
2019,KS,"Coffeyville, KS",1495750,1395100,648,248,0.267857142
2019,KS,"Hutchinson, KS",5939618.074,4317422.398,3145.728839,2055.209534,2.306693784
2019,KS,"Emporia, KS",7138642.5,7536000,1425.111449,1167.747553,4.389919803
2019,KS,"Dodge City, KS",576000,,4,2,0
2019,KS,"Liberal, KS",293800,,4,2,0
2019,KY,"Danville, KY",8298933.186,8484346.277,1929.996513,1110.790414,2.687048554
2019,KY,"Paducah, KY",11159156,13315943,4317.622479,2396.909622,6.605624622
2019,KY,"Murray, KY",9446515.841,5105400,1761.000414,432,2.025249752
2019,KY,"Owensboro, KY",8988949.5,9627857.041,5519.998061,4058,6.160189223
2019,KY,"Central City, KY",1868350,2283800,160,72,1
2019,KY,"Elizabethtown, KY",5463997.784,7190965.567,476,61.05392234,0
2019,KY,"Madisonville, KY",5535448.452,6828335,1204,18,0
2019,LA,"Jennings, LA",7841799.148,3239050,786,152,1.013636364
2019,LA,"DeRidder, LA",7957118.5,6448820,255,82,3.483333334
2019,LA,"New Orleans, LA",24471870.97,26092765.96,58409.55244,44803.82559,41.91470503
2019,LA,"Opelousas, LA",6363470,7282437.34,1713.000793,531.9004526,3.472081997
2019,LA,"Hammond, LA",13747903,15555038.28,6467.416646,4615.506325,33.60562499
2019,LA,"Houma, LA",224000,,2,,
2019,LA,"Fort Polk South, LA",1540000,1827350,10,4,0
2019,LA,"Shreveport, LA",1263800,6457490,6,,
2019,MA,"Springfield, MA",20615980.97,22081127.85,29625.81639,19144.04044,2.051755624
2019,MA,"Boston, MA",52454912.54,55221568.61,203166.7417,194533.1911,43.16735971
2019,MD,"Baltimore, MD",27322986.96,27827284.86,168707.1962,147751.1347,41.59668937
2019,MD,"California, MD",23103401.62,24425555.85,7336.804563,5795.919285,32.64355669
2019,MD,"Cambridge, MD",17957741.85,19079376.95,1359.065454,1112,29.42416956
2019,MD,"Hagerstown, MD",17503994.3,18072415.81,19233.46964,15462.09601,33.92651634
2019,MD,"Cumberland, MD",7636144.734,8449910.369,3739.713963,2314.406151,17.96772906
2019,ME,"Augusta, ME",12200864.96,13477475.76,6795.471258,5527.452742,35.3648326
2019,ME,"Bangor, ME",12203747,12657399.89,7607.086886,5781.438488,38.35560648
2019,ME,"Lewiston, ME",12994519.74,14042103.12,5231.411382,4502.053315,42.63783189
2019,MI,"Cadillac, MI",4809657.126,4656050,236,168.5020405,7.634199136
2019,MI,"Grand Rapids, MI",17152096.8,17982053.71,62577.00348,56361.94173,47.16728726
2019,MI,"Saginaw, MI",8946728.882,9417665.032,7970.654353,6866.143126,38.33986994
2019,MI,"Hillsdale, MI",7157389.749,7119200.632,2083.962584,1092.95515,11.05253582
2019,MI,"Warren, MI",17554491.22,18223515.11,169114.9421,157597.2066,38.14158454
2019,MI,"Adrian, MI",13209418.12,13294620.72,5855.330659,3928.293535,21.33870368
2019,MI,"Coldwater, MI",7194461.53,7090101.779,1763.470429,981.2771941,15.08858073
2019,MI,"Niles, MI",16089796.06,15916317.55,9990.931759,6849.467088,7.800767359
2019,MI,"Big Rapids, MI",7337315.984,7615408.671,2438.557556,1592.292695,15.52762595
2019,MI,"Detroit, MI",12446372.86,12014719.69,85860.88804,82603.13271,44.82469316
2019,MI,"Kalamazoo, MI",14992643.96,15992975.28,14725.65526,12837.35378,45.25951778
2019,MN,"Grand Rapids, MN",8748660,9118431.479,2283.103646,1456.9852,12.27285049
2019,MN,"Faribault, MN",20092877.34,19798971.74,3470.150966,2871.921674,22.50068644
2019,MN,"Alexandria, MN",17381200,18084240.4,2295.469813,1603.521813,9.903302895
2019,MN,"Brainerd, MN",20867255.81,22194468.75,8376.984577,6314.091482,28.11139997
2019,MN,"Owatonna, MN",14415703.78,14932013.5,1889.716952,1520.321442,29.98834002
2019,MN,"Austin, MN",8050956.864,7953000,2063.067227,1716.776462,19.93124717
2019,MN,"Fairmont, MN",6844840.349,6386100,840.0572843,591.5250075,12.7571234
2019,MN,"St. Cloud, MN",14937355.15,15384653.95,10721.98196,8836.490936,25.17258921
2019,MN,"Bemidji, MN",10830832.77,11201383.88,2072.649452,1286.528825,10.29134618
2019,MO,"Warrensburg, MO",10517706.76,10261866.5,3055.894259,2511.017786,22.77646382
2019,MO,"West Plains, MO",3751100,8248300,730,366,1.877376627
2019,MO,"Farmington, MO",9059031.036,9534119.014,3369.660208,2249.767316,12.39360725
2019,MO,"Maryville, MO",8607960.187,7602924.017,812.3527367,441.9639422,1.376623377
2019,MO,"Moberly, MO",2665950,2855400,240,251.7163348,1.85
2019,MO,"Poplar Bluff, MO",6566800,6100050,1812.006059,1030.585713,3.210660586
2019,MO,"Branson, MO",6667950,12924586.04,2444,2981,3.51918802
2019,MO,"Lebanon, MO",6901111.328,3336100,2094,110,0.535714286
2019,MS,"Jackson, MS",16058076.81,17320693.09,20978.49896,10642.44037,3.044218735
2019,MS,"Hattiesburg, MS",9293000,11677550,135.3034855,105,0
2019,MS,"Greenwood, MS",720000,305000,12,6,0
2019,MS,"Tupelo, MS",2103708,1628775,14,14,8
2019,MS,"Clarksdale, MS",798760,981550,22,12,0
2019,MS,"McComb, MS",887800,1064600,10,6,4
2019,MS,"Vicksburg, MS",5322388,6045300,90,64,2
2019,MS,"Indianola, MS",149880,93000,6,6,0
2019,MT,"Missoula, MT",26670240.43,15564115,4423.392383,3340.007373,0.972336074
2019,NC,"Marion, NC",8940292.664,10087364.45,1112.35461,1072.65793,7.017903457
2019,NC,"Hickory, NC",8929300,9454200,1274.116934,827.006851,10.37601205
2019,NC,"Wilmington, NC",25625472.42,27299854.41,21901.85317,14495.37619,8.235392499
2019,NC,"Durham, NC",27641941.7,27973096.87,38820.4376,30801.40162,26.79974288
2019,NC,"Elizabeth City, NC",11999721.5,9632144.223,3390.003427,1508.214552,2.708759385
2019,NC,"New Bern, NC",10047639.05,9826032.5,763.2911961,652,6.017131845
2019,NC,"Winston-Salem, NC",16044532.08,17105755.51,38591.44892,29674.86206,19.24035657
2019,NC,"Mount Airy, NC",10429058.89,10313096.51,2342.039238,1652.727545,9.894191229
2019,NC,"Forest City, NC",13333580.22,13788809.97,2133.783907,1573.076501,7.067200266
2019,NC,"North Wilkesboro, NC",8773250,6448721.992,1667.039063,1458.378448,9.508258246
2019,NC,"Lumberton, NC",8766301.437,6633628.484,1489,640,1.438004888
2019,NC,"Roanoke Rapids, NC",4555699,4671149,294.6674987,128,2.333333333
2019,NC,"Goldsboro, NC",12035660,9513733.206,4940.257613,2849.257782,0.820026682
2019,NC,"Greensboro, NC",15276913.87,16107310.82,40720.32468,32294.29388,21.84104727
2019,NC,"Wilson, NC",7223912.647,7614811.62,1111,683.8669286,4.393065795
2019,NC,"Sanford, NC",9779680,10110238.35,2602.317626,1783.475985,7.840954224
2019,NC,"Pinehurst, NC",19620871.97,19405779.23,2802.051807,1249.382626,4.928579584
2019,NC,"Charlotte, NC",25418086.7,27400648.52,189957.9974,,30.63162578
2019,NC,"Albemarle, NC",9337396.095,9301965.614,2916.506179,1889.371047,8.661243243
2019,NC,"Rocky Mount, NC",8759230,10651089.16,3073.3114,1610.592096,2.485321123
2019,NC,"Rockingham, NC",4188055.667,5858100,622.0988701,433,1
2019,NC,"Boone, NC",1488500,2998000,8,4,0
2019,NC,"Shelby, NC",808640,191800,8,4,0
2019,NC,"Cullowhee, NC",9575600,5367000,8,8,0
2019,ND,"Wahpeton, ND",3489000,2099100,28,10,0
2019,NE,"Beatrice, NE",6681636.585,6196232.244,874.5247513,535.6562913,0.539285714
2019,NE,"Fremont, NE",13272003.29,12607877,1849.161669,1592.610298,33.27523908
2019,NH,"Concord, NH",24592364.62,25321560.28,9801.562162,7904.570157,32.97758203
2019,NH,"Rockingham County, NH",32670868.64,34531002.97,29621.22093,24255.45621,31.34163158
2019,NH,"Berlin, NH",19878647.14,17855302.57,2220.55689,1144.838137,11.40590724
2019,NH,"Laconia, NH",24681611.81,25316846.03,5877.749335,4101.604916,22.99349091
2019,NJ,"Newark, NJ",35924224.87,37642436.13,99745.96848,77796.96519,20.16224115
2019,NJ,"Ocean City, NJ",45239223.71,50897052.8,16414.06495,9761.21047,24.94525742
2019,NJ,"Atlantic City, NJ",18024314.61,19789198.17,20320.90429,11648.55712,11.13931367
2019,NJ,"New Brunswick, NJ",31549924.34,35047255.21,144772.6651,110761.9633,27.64247031
2019,NJ,"Trenton, NJ",22754492.26,22328255.91,17794.57824,13733.30518,26.37876989
2019,NJ,"Vineland, NJ",12008762.19,12348306.15,6881.952294,4847.709571,22.5435124
2019,NM,"Taos, NM",20700025,19590612.79,1143.660391,353,0.143589744
2019,NM,"Las Cruces, NM",13894022,14382839,9155.54697,5007.612024,2.73667825
2019,NM,"Espa??ola, NM",11803500,12228950,329,155.891345,0.333333334
2019,NM,"Los Alamos, NM",33713292.65,31881752.53,1200.814076,1104.998786,54.20119365
2019,NM,"Ruidoso, NM",3444400,3880150,274,80,0
2019,NM,"Grants, NM",2891112.819,7784814,53,43.34853519,0
2019,NM,"Las Vegas, NM",8172689,8246804.56,221.2279189,105.2353397,0
2019,NV,"Fernley, NV",16112824.01,16550050,4455.28035,3104.308623,6.636111732
2019,NV,"Gardnerville Ranchos, NV",41695569.65,44276898.26,4457.397131,2979.395594,11.67347719
2019,NV,"Carson City, NV",23807639.5,26560675.98,3088.851707,2228.371537,13.82764323
2019,NV,"Pahrump, NV",15672357,15497328.92,2702.81852,1982,20.42127206
2019,NV,"Las Vegas, NV",26943715.58,28000632.1,163845.4812,136283.663,30.93197291
2019,NY,"Syracuse, NY",14574567.03,15344707.62,28633.49828,23563.10871,35.6575884
2019,NY,"Buffalo, NY",16332066.76,17172759.99,47019.65645,43527.49207,53.15375459
2019,NY,"New York, NY",61303032.85,68647479.2,254749.8853,165029.5587,17.72470082
2019,NY,"Gloversville, NY",5944563.364,6355542.366,2094.204169,1290.764054,20.56893589
2019,NY,"Batavia, NY",6579320.85,6903184.5,1842.643439,1706.724226,23.56329005
2019,NY,"Plattsburgh, NY",5190218.5,9305709.64,1164,999,0.09090909
2019,NY,"Corning, NY",6702822.506,5538239.483,2929.499199,569.5524473,4.09337842
2019,NY,"Jamestown, NY",12719921.85,15444120.76,5112.484724,3207.450911,20.87391226
2019,NY,"Kingston, NY",22339997.43,23985101.5,2533.70086,806.9866424,1.59407994
2019,NY,"Albany, NY",25159946.48,24621496.8,41136.97842,32415.49786,49.89236349
2019,NY,"Hudson, NY",8918050,6484800,450,148,0.153846154
2019,NY,"Olean, NY",10617247.33,10603706.2,2833.470562,1733.063551,21.01388787
2019,NY,"Elmira, NY",3171822,1171550,1226,4,0
2019,OH,"Ashtabula, OH",8452018,9233802.462,4361.443462,2969.023997,22.19418103
2019,OH,"Marion, OH",6293470.893,6858287.571,2175.612961,1276.700617,4.136622822
2019,OH,"Bellefontaine, OH",12201759.64,12528636.22,2403.061682,1530.675342,3.43180513
2019,OH,"Findlay, OH",13847737.05,13753239.43,4232.001778,3100.619526,3.947355834
2019,OH,"Wilmington, OH",8369586,7567350,2008.624878,1691.941407,8.400726189
2019,OH,"Washington Court House, OH",6547696.5,6178404.917,1293.230097,1044.104114,9.561277251
2019,OH,"Cleveland, OH",16832911.45,17027054.46,118234.3795,96860.21152,24.04290734
2019,OH,"Coshocton, OH",5489548,5600116.5,1347.999068,933.4325318,6.393747052
2019,OH,"Sandusky, OH",12679603.38,14370678,1506.333071,900.9176474,3.307991687
2019,OH,"Canton, OH",11561977.23,12090621.51,20344.47039,17712.84939,25.93841529
2019,OH,"Fremont, OH",7375875.376,7079100,862.887837,467.7544836,4.25365631
2019,OH,"New Philadelphia, OH",11866768.41,11839973.14,3960.056426,2933.48088,1.796271629
2019,OH,"Tiffin, OH",5464185.625,5251350,833.6634139,571,0.930897549
2019,OH,"Norwalk, OH",7005600,6362712.136,579.9994985,378,0.397435898
2019,OH,"Sidney, OH",7785203.997,7412879.177,1736.360744,1087.677917,2.181591178
2019,OH,"Zanesville, OH",9959423.157,9721340.09,3550.483144,2338.501502,4.439128374
2019,OH,"Athens, OH",6520650,6924002,206.8039797,154.9350212,16.43333333
2019,OH,"Cambridge, OH",5547096.672,5529700,1504.999071,879.6298409,1.53729913
2019,OH,"Defiance, OH",9111683.886,9355277.51,1661.062938,1257.131042,4.965713155
2019,OH,"Jackson, OH",3154550,3049100,40,18,3
2019,OH,"Portsmouth, OH",3578111,4909800,51.17011313,77,2.5
2019,OK,"McAlester, OK",6108000,6697788.776,1862,887.6068965,5.498911664
2019,OK,"Miami, OK",6742545.792,7273650,106.0967749,92,5.571428571
2019,OK,"Shawnee, OK",7624894.658,7570862.905,3173.997133,2493.670293,21.48376851
2019,OK,"Tulsa, OK",15010835.27,16809892.89,56613.31282,45238.43125,52.20986782
2019,OK,"Oklahoma City, OK",16415151.37,17317479.81,90314.49405,75963.46491,52.5517553
2019,OK,"Tahlequah, OK",6444960.424,7138948.284,1190.693239,962.4833691,8.93582074
2019,OK,"Ardmore, OK",5450800,5628200,2005.934774,1027.079673,1.943268007
2019,OK,"Stillwater, OK",5531250,5984506.782,297.9998978,189,2.471067822
2019,OK,"Altus, OK",1862800,1118695,20,6,1
2019,OK,"Lawton, OK",467000,379800,6,2,0
2019,OK,"Weatherford, OK",2040800,5928000,20,578.9879023,0
2019,OK,"Elk City, OK",3395801,5774549,18,16,2
2019,OK,"Duncan, OK",719000,625900,10,10,0
2019,OR,"Corvallis, OR",32508379.25,34669767.41,3983.644195,3270.663204,10.78306314
2019,OR,"Medford, OR",30197775.53,31871960.76,14539.08514,8500.128956,3.26404286
2019,OR,"Ontario, OR",11098247.55,10777490,2816.774038,2179.942527,16.55253816
2019,OR,"Albany, OR",21702092.94,21091387.13,7136.93444,6319.316136,17.45570883
2019,OR,"La Grande, OR",12132665.27,11481803.69,1089.068392,855.2233711,22.48457283
2019,OR,"Prineville, OR",15779943.57,16629287.51,1790.620287,1276.757613,23.93751058
2019,OR,"Grants Pass, OR",21905058,20976069.18,5004.760715,2634.356296,2.052938192
2019,OR,"Hood River, OR",29234860,27793274.81,940.2958202,750.704512,27.00828062
2019,OR,"Coos Bay, OR",15769480.64,15771702.23,3753.48214,2851.628528,27.18484174
2019,OR,"Astoria, OR",17399690.81,14862222.6,737,777.9706165,0
2019,OR,"Newport, OR",486000,,2,2,0
2019,PA,"Altoona, PA",9351327.883,9524574.3,4105.996014,2059.516699,2.025990066
2019,PA,"State College, PA",10741530,15140661.86,152.5824352,92,6.4
2019,PA,"Bloomsburg, PA",2078190,6375732.5,72,50,3.50952381
2019,PA,"Scranton, PA",13454579.52,12536182.85,15183.55143,3362,5.949111034
2019,PA,"Reading, PA",15915165.03,16670520.67,22090.13073,19627.21739,57.80346615
2019,PA,"Williamsport, PA",10472923.28,8632375.33,377,231.1663513,2.809523811
2019,PA,"Harrisburg, PA",17069644,17955256.4,31082.44639,27018.4209,45.16365434
2019,PA,"Philadelphia, PA",25642367.81,27261703.09,97146.77704,89374.4781,34.29755895
2019,PA,"Montgomery County, PA",29862237.58,31785173.03,108506.2817,93893.0791,40.54478892
2019,PA,"Gettysburg, PA",15967379.13,16081295.51,5120.720536,3777.222056,37.48818759
